date,area_type,area_name,daily_cases,cum_cases,new_deaths_28days,cum_deaths_28days,new_deaths_60days,cum_deaths_60days,new_first_episode,cum_first_episode,new_reinfections,cum_reinfections,new_virus_test,cum_virus_test,new_pcr_test,cum_pcr_test,new_lfd_test,cum_lfd_test,test_roll_pos_pct,test_roll_people,new_first_dose,cum_first_dose,new_second_dose,cum_second_dose,new_third_dose,cum_third_dose,new_admissions,cum_admissions,hospital_cases,ventilator_beds,trans_rate_min,trans_rate_max,trans_growth_min,trans_growth_max
2023-03-26,nation,England,3156.0,20733860.0,111.0,187350.0,164.0,235618.0,1883.0,19209702.0,1273.0,1524158.0,29933.0,542059167.0,16618.0,221494617.0,13315.0,320564550.0,9.8,119102.0,31.0,43772058.0,81.0,41752186.0,1.0,33130330.0,825.0,1007312.0,8265.0,179.0,,,,
2023-03-25,nation,England,2748.0,20730704.0,141.0,187239.0,185.0,235454.0,1712.0,19207819.0,1036.0,1522885.0,30313.0,542029234.0,18791.0,221477999.0,11522.0,320551235.0,9.9,119736.0,244.0,43772027.0,419.0,41752105.0,7.0,33130329.0,730.0,1006487.0,8234.0,178.0,,,,
2023-03-24,nation,England,3744.0,20727956.0,129.0,187098.0,188.0,235269.0,2313.0,19206107.0,1431.0,1521849.0,38636.0,541998921.0,23159.0,221459208.0,15477.0,320539713.0,10.0,118639.0,117.0,43771783.0,184.0,41751686.0,9.0,33130322.0,762.0,1005757.0,8304.0,170.0,,,,
2023-03-23,nation,England,3969.0,20724212.0,119.0,186969.0,157.0,235081.0,2375.0,19203794.0,1594.0,1520418.0,42392.0,541960285.0,25291.0,221436049.0,17101.0,320524236.0,10.1,118115.0,149.0,43771666.0,166.0,41751502.0,5.0,33130313.0,1011.0,1004995.0,8403.0,176.0,,,,
2023-03-22,nation,England,4323.0,20720243.0,133.0,186850.0,178.0,234924.0,2616.0,19201419.0,1707.0,1518824.0,45356.0,541917893.0,28097.0,221410758.0,17259.0,320507135.0,10.3,117881.0,126.0,43771517.0,212.0,41751336.0,11.0,33130308.0,1028.0,1003984.0,8387.0,172.0,,,,
2023-03-21,nation,England,4747.0,20715920.0,143.0,186717.0,204.0,234746.0,2880.0,19198803.0,1867.0,1517117.0,48383.0,541872537.0,30692.0,221382661.0,17691.0,320489876.0,10.5,116381.0,142.0,43771391.0,171.0,41751124.0,4.0,33130297.0,1065.0,1002956.0,8576.0,173.0,,,,
2023-03-20,nation,England,4730.0,20711173.0,118.0,186574.0,153.0,234542.0,2792.0,19195923.0,1938.0,1515250.0,41797.0,541824154.0,20687.0,221351969.0,21110.0,320472185.0,10.7,115044.0,131.0,43771249.0,176.0,41750953.0,10.0,33130293.0,1019.0,1001891.0,8631.0,175.0,,,,
2023-03-19,nation,England,3683.0,20706443.0,118.0,186456.0,172.0,234389.0,2178.0,19193131.0,1505.0,1513312.0,31742.0,541782357.0,17119.0,221331282.0,14623.0,320451075.0,10.8,116154.0,38.0,43771118.0,73.0,41750777.0,3.0,33130283.0,1049.0,1000872.0,8441.0,174.0,,,,
2023-03-18,nation,England,3105.0,20702760.0,123.0,186338.0,170.0,234217.0,1920.0,19190953.0,1185.0,1511807.0,31884.0,541750615.0,19813.0,221314163.0,12071.0,320436452.0,11.0,116668.0,264.0,43771080.0,537.0,41750704.0,13.0,33130280.0,853.0,999823.0,8339.0,176.0,,,,
2023-03-17,nation,England,3718.0,20699655.0,139.0,186215.0,194.0,234047.0,2344.0,19189033.0,1374.0,1510622.0,40072.0,541718731.0,24245.0,221294350.0,15827.0,320424381.0,11.0,116844.0,166.0,43770816.0,255.0,41750167.0,10.0,33130267.0,842.0,998970.0,8340.0,172.0,,,,
2023-03-16,nation,England,4351.0,20695937.0,146.0,186076.0,195.0,233853.0,2647.0,19186689.0,1704.0,1509248.0,42360.0,541678659.0,25098.0,221270105.0,17262.0,320408554.0,11.1,115448.0,122.0,43770650.0,230.0,41749912.0,8.0,33130257.0,1076.0,998128.0,8378.0,179.0,,,,
2023-03-15,nation,England,4371.0,20691586.0,141.0,185930.0,189.0,233658.0,2665.0,19184042.0,1706.0,1507544.0,44328.0,541636299.0,26597.0,221245007.0,17731.0,320391292.0,11.1,114228.0,141.0,43770528.0,269.0,41749682.0,8.0,33130249.0,1011.0,997052.0,8434.0,184.0,,,,
2023-03-14,nation,England,5073.0,20687215.0,125.0,185789.0,161.0,233469.0,3067.0,19181377.0,2006.0,1505838.0,44215.0,541591971.0,26483.0,221218410.0,17732.0,320373561.0,11.3,114716.0,138.0,43770387.0,160.0,41749413.0,15.0,33130241.0,1100.0,996041.0,8362.0,183.0,,,,
2023-03-13,nation,England,5289.0,20682142.0,127.0,185664.0,179.0,233308.0,3138.0,19178310.0,2151.0,1503832.0,40456.0,541547756.0,19545.0,221191927.0,20911.0,320355829.0,11.2,115828.0,94.0,43770249.0,160.0,41749253.0,3.0,33130226.0,1189.0,994941.0,8253.0,174.0,,,,
2023-03-12,nation,England,4026.0,20676853.0,138.0,185537.0,180.0,233129.0,2390.0,19175172.0,1636.0,1501681.0,30459.0,541507300.0,16464.0,221172382.0,13995.0,320334918.0,10.8,119391.0,64.0,43770155.0,128.0,41749093.0,6.0,33130223.0,1071.0,993752.0,7989.0,188.0,,,,
2023-03-11,nation,England,3084.0,20672827.0,120.0,185399.0,162.0,232949.0,1892.0,19172782.0,1192.0,1500045.0,31228.0,541476841.0,20108.0,221155918.0,11120.0,320320923.0,10.6,118779.0,297.0,43770091.0,537.0,41748965.0,9.0,33130217.0,870.0,992681.0,7866.0,167.0,,,,
2023-03-10,nation,England,3592.0,20669743.0,132.0,185279.0,176.0,232787.0,2267.0,19170890.0,1325.0,1498853.0,37385.0,541445613.0,22703.0,221135810.0,14682.0,320309803.0,10.6,117854.0,153.0,43769794.0,267.0,41748428.0,3.0,33130208.0,783.0,991811.0,7935.0,180.0,,,,
2023-03-09,nation,England,3961.0,20666151.0,122.0,185147.0,174.0,232611.0,2427.0,19168623.0,1534.0,1497528.0,41992.0,541408228.0,25684.0,221113107.0,16308.0,320295121.0,10.6,118548.0,110.0,43769641.0,177.0,41748161.0,15.0,33130205.0,978.0,991028.0,7619.0,167.0,,,,
2023-03-08,nation,England,4318.0,20662190.0,130.0,185025.0,181.0,232437.0,2638.0,19166196.0,1680.0,1495994.0,45761.0,541366236.0,28983.0,221087423.0,16778.0,320278813.0,10.7,117796.0,153.0,43769531.0,228.0,41747984.0,35.0,33130190.0,1122.0,990050.0,7655.0,166.0,,,,
2023-03-07,nation,England,4455.0,20657872.0,143.0,184895.0,181.0,232256.0,2735.0,19163558.0,1720.0,1494314.0,46981.0,541320475.0,30351.0,221058440.0,16630.0,320262035.0,10.8,117253.0,101.0,43769378.0,141.0,41747756.0,13.0,33130155.0,1045.0,988928.0,7588.0,158.0,,,,
2023-03-06,nation,England,4577.0,20653417.0,118.0,184752.0,155.0,232075.0,2695.0,19160823.0,1882.0,1492594.0,39678.0,541273494.0,20169.0,221028089.0,19509.0,320245405.0,10.8,115997.0,132.0,43769277.0,210.0,41747615.0,9.0,33130142.0,1039.0,987883.0,7572.0,152.0,,,,
2023-03-05,nation,England,3155.0,20648840.0,124.0,184634.0,163.0,231920.0,1899.0,19158128.0,1256.0,1490712.0,29574.0,541233816.0,16136.0,221007920.0,13438.0,320225896.0,10.9,116547.0,55.0,43769145.0,102.0,41747405.0,10.0,33130133.0,874.0,986844.0,7470.0,147.0,,,,
2023-03-04,nation,England,2572.0,20645685.0,124.0,184510.0,162.0,231757.0,1557.0,19156229.0,1015.0,1489456.0,31191.0,541204242.0,20016.0,220991784.0,11175.0,320212458.0,10.8,117114.0,345.0,43769090.0,634.0,41747303.0,13.0,33130123.0,743.0,985970.0,7330.0,141.0,,,,
