date,area_type,area_name,daily_cases,cum_cases,new_deaths_28days,cum_deaths_28days,new_deaths_60days,cum_deaths_60days,new_first_episode,cum_first_episode,new_reinfections,cum_reinfections,new_virus_test,cum_virus_test,new_pcr_test,cum_pcr_test,new_lfd_test,cum_lfd_test,test_roll_pos_pct,test_roll_people,new_first_dose,cum_first_dose,new_second_dose,cum_second_dose,new_third_dose,cum_third_dose,new_admissions,cum_admissions,hospital_cases,ventilator_beds,trans_rate_min,trans_rate_max,trans_growth_min,trans_growth_max
2022-08-20,nation,Scotland,414.0,2087427.0,,,,,317.0,1949270.0,97.0,138157.0,0.0,,0.0,,0.0,0.0,,,47.0,4310638.0,219.0,4120555.0,307.0,3523149.0,35.0,76200.0,772.0,3.0,,,,
2022-08-19,nation,Scotland,464.0,2087013.0,,,,,363.0,1948953.0,101.0,138060.0,0.0,,0.0,,0.0,0.0,,,55.0,4310591.0,129.0,4120336.0,323.0,3522842.0,74.0,76165.0,799.0,6.0,,,,
2022-08-18,nation,Scotland,532.0,2086549.0,,,,,384.0,1948590.0,148.0,137959.0,0.0,,0.0,,0.0,0.0,,,37.0,4310536.0,127.0,4120207.0,258.0,3522519.0,57.0,76091.0,828.0,8.0,0.7,1.0,-5.0,-2.0
2022-08-17,nation,Scotland,569.0,2086017.0,,,,,417.0,1948206.0,152.0,137811.0,0.0,,0.0,,0.0,0.0,,,22.0,4310499.0,76.0,4120080.0,233.0,3522261.0,58.0,76034.0,864.0,7.0,,,,
2022-08-16,nation,Scotland,621.0,2085448.0,,,,,452.0,1947789.0,169.0,137659.0,0.0,,0.0,,0.0,0.0,,,34.0,4310477.0,135.0,4120004.0,298.0,3522028.0,67.0,75976.0,894.0,7.0,,,,
2022-08-15,nation,Scotland,721.0,2084827.0,,,,,535.0,1947337.0,186.0,137490.0,0.0,,0.0,,0.0,0.0,,,39.0,4310443.0,156.0,4119869.0,300.0,3521730.0,91.0,75909.0,903.0,8.0,,,,
2022-08-14,nation,Scotland,539.0,2084106.0,,,,,404.0,1946802.0,135.0,137304.0,0.0,,0.0,,0.0,0.0,,,20.0,4310404.0,122.0,4119713.0,211.0,3521430.0,54.0,75818.0,897.0,9.0,,,,
2022-08-13,nation,Scotland,462.0,2083567.0,,,,,364.0,1946398.0,98.0,137169.0,0.0,,0.0,,0.0,0.0,,,39.0,4310384.0,184.0,4119591.0,235.0,3521219.0,56.0,75764.0,924.0,10.0,,,,
2022-08-12,nation,Scotland,485.0,2083105.0,,,,,371.0,1946034.0,114.0,137071.0,0.0,,0.0,,0.0,0.0,,,47.0,4310345.0,144.0,4119407.0,267.0,3520984.0,94.0,75708.0,923.0,10.0,,,,
2022-08-11,nation,Scotland,666.0,2082620.0,,,,,500.0,1945663.0,166.0,136957.0,0.0,,0.0,,0.0,0.0,,,48.0,4310298.0,161.0,4119263.0,303.0,3520717.0,77.0,75614.0,941.0,12.0,,,,
2022-08-10,nation,Scotland,670.0,2081954.0,,,,,494.0,1945163.0,176.0,136791.0,0.0,,0.0,,0.0,0.0,,,46.0,4310250.0,164.0,4119102.0,360.0,3520414.0,89.0,75537.0,971.0,12.0,,,,
2022-08-09,nation,Scotland,777.0,2081284.0,,,,,567.0,1944669.0,210.0,136615.0,0.0,,0.0,,0.0,0.0,,,44.0,4310204.0,120.0,4118938.0,253.0,3520054.0,88.0,75448.0,980.0,9.0,,,,
2022-08-08,nation,Scotland,755.0,2080507.0,,,,,576.0,1944102.0,179.0,136405.0,0.0,,0.0,,0.0,0.0,,,46.0,4310160.0,170.0,4118818.0,355.0,3519801.0,85.0,75360.0,1028.0,11.0,,,,
2022-08-07,nation,Scotland,602.0,2079752.0,,,,,462.0,1943526.0,140.0,136226.0,0.0,,0.0,,0.0,0.0,,,26.0,4310114.0,102.0,4118648.0,207.0,3519446.0,62.0,75275.0,1027.0,8.0,,,,
2022-08-06,nation,Scotland,508.0,2079150.0,,,,,391.0,1943064.0,117.0,136086.0,0.0,,0.0,,0.0,0.0,,,40.0,4310088.0,179.0,4118546.0,263.0,3519239.0,47.0,75213.0,1069.0,10.0,,,,
2022-08-05,nation,Scotland,626.0,2078642.0,,,,,472.0,1942673.0,154.0,135969.0,0.0,,0.0,,0.0,0.0,,,30.0,4310048.0,159.0,4118367.0,306.0,3518976.0,75.0,75166.0,1137.0,10.0,,,,
2022-08-04,nation,Scotland,700.0,2078016.0,,,,,525.0,1942201.0,175.0,135815.0,0.0,,0.0,,0.0,0.0,,,71.0,4310018.0,194.0,4118208.0,438.0,3518670.0,87.0,75091.0,1175.0,13.0,0.8,1.0,-5.0,-1.0
2022-08-03,nation,Scotland,873.0,2077316.0,,,,,661.0,1941676.0,212.0,135640.0,0.0,,0.0,,0.0,0.0,,,54.0,4309947.0,149.0,4118014.0,353.0,3518232.0,94.0,75004.0,1266.0,17.0,,,,
2022-08-02,nation,Scotland,912.0,2076443.0,,,,,668.0,1941015.0,244.0,135428.0,0.0,,0.0,,0.0,0.0,,,40.0,4309893.0,130.0,4117865.0,299.0,3517879.0,107.0,74910.0,1297.0,18.0,,,,
2022-08-01,nation,Scotland,915.0,2075531.0,,,,,717.0,1940347.0,198.0,135184.0,0.0,,0.0,,0.0,0.0,,,53.0,4309853.0,190.0,4117735.0,383.0,3517580.0,108.0,74803.0,1320.0,17.0,,,,
2022-07-31,nation,Scotland,708.0,2074616.0,,,,,538.0,1939630.0,170.0,134986.0,0.0,,0.0,,0.0,0.0,,,38.0,4309800.0,139.0,4117545.0,289.0,3517197.0,79.0,74695.0,1360.0,19.0,,,,
2022-07-30,nation,Scotland,645.0,2073908.0,,,,,507.0,1939092.0,138.0,134816.0,0.0,,0.0,,0.0,0.0,,,49.0,4309762.0,214.0,4117406.0,271.0,3516908.0,79.0,74616.0,1403.0,22.0,,,,
2022-07-29,nation,Scotland,841.0,2073263.0,,,,,634.0,1938585.0,207.0,134678.0,0.0,,0.0,,0.0,0.0,,,52.0,4309713.0,213.0,4117192.0,344.0,3516637.0,107.0,74537.0,1493.0,22.0,,,,
2022-07-28,nation,Scotland,911.0,2072422.0,,,,,686.0,1937951.0,225.0,134471.0,0.0,,0.0,,0.0,0.0,,,56.0,4309661.0,192.0,4116979.0,439.0,3516293.0,128.0,74430.0,1525.0,21.0,,,,
2022-07-27,nation,Scotland,1036.0,2071511.0,,,,,786.0,1937265.0,250.0,134246.0,0.0,,0.0,,0.0,0.0,,,51.0,4309605.0,186.0,4116787.0,372.0,3515854.0,128.0,74302.0,1538.0,25.0,,,,
2022-07-26,nation,Scotland,1153.0,2070475.0,,,,,864.0,1936479.0,289.0,133996.0,0.0,,0.0,,0.0,0.0,,,64.0,4309554.0,154.0,4116601.0,369.0,3515482.0,116.0,74174.0,1588.0,28.0,,,,
2022-07-25,nation,Scotland,1243.0,2069322.0,,,,,921.0,1935615.0,322.0,133707.0,0.0,,0.0,,0.0,0.0,,,59.0,4309490.0,219.0,4116447.0,475.0,3515113.0,136.0,74058.0,1584.0,25.0,,,,
2022-07-24,nation,Scotland,987.0,2068079.0,,,,,735.0,1934694.0,252.0,133385.0,0.0,,0.0,,0.0,0.0,,,56.0,4309431.0,143.0,4116228.0,350.0,3514638.0,100.0,73922.0,1584.0,23.0,,,,
2022-07-23,nation,Scotland,956.0,2067092.0,,,,,750.0,1933959.0,206.0,133133.0,0.0,,0.0,,0.0,0.0,,,47.0,4309375.0,275.0,4116085.0,387.0,3514288.0,127.0,73822.0,1602.0,25.0,,,,
2022-07-22,nation,Scotland,1094.0,2066136.0,,,,,834.0,1933209.0,260.0,132927.0,0.0,,0.0,,0.0,0.0,,,66.0,4309328.0,260.0,4115810.0,403.0,3513901.0,142.0,73695.0,1679.0,29.0,,,,
2022-07-21,nation,Scotland,1258.0,2065042.0,,,,,986.0,1932375.0,272.0,132667.0,0.0,,0.0,,0.0,0.0,,,58.0,4309262.0,188.0,4115550.0,462.0,3513498.0,144.0,73553.0,1697.0,23.0,0.9,1.1,-2.0,2.0
2022-07-20,nation,Scotland,1499.0,2063784.0,,,,,1150.0,1931389.0,349.0,132395.0,0.0,,0.0,,0.0,0.0,,,50.0,4309204.0,188.0,4115362.0,355.0,3513036.0,162.0,73409.0,1727.0,19.0,,,,
2022-07-19,nation,Scotland,1672.0,2062285.0,,,,,1277.0,1930239.0,395.0,132046.0,0.0,,0.0,,0.0,0.0,,,44.0,4309154.0,140.0,4115174.0,300.0,3512681.0,158.0,73247.0,1745.0,16.0,,,,
2022-07-18,nation,Scotland,1651.0,2060613.0,,,,,1269.0,1928962.0,382.0,131651.0,0.0,,0.0,,0.0,0.0,,,50.0,4309110.0,147.0,4115034.0,339.0,3512381.0,184.0,73089.0,1733.0,15.0,,,,
2022-07-17,nation,Scotland,1441.0,2058962.0,,,,,1144.0,1927693.0,297.0,131269.0,0.0,,0.0,,0.0,0.0,,,38.0,4309060.0,139.0,4114887.0,262.0,3512042.0,135.0,72905.0,1733.0,19.0,,,,
2022-07-16,nation,Scotland,1262.0,2057521.0,,,,,1032.0,1926549.0,230.0,130972.0,0.0,,0.0,,0.0,0.0,,,64.0,4309022.0,321.0,4114748.0,331.0,3511780.0,118.0,72770.0,1775.0,21.0,,,,
2022-07-15,nation,Scotland,1588.0,2056259.0,,,,,1244.0,1925517.0,344.0,130742.0,0.0,,0.0,,0.0,0.0,,,54.0,4308958.0,242.0,4114427.0,480.0,3511449.0,140.0,72652.0,1789.0,22.0,,,,
2022-07-14,nation,Scotland,1641.0,2054671.0,,,,,1275.0,1924273.0,366.0,130398.0,0.0,,0.0,,0.0,0.0,,,72.0,4308904.0,274.0,4114185.0,567.0,3510969.0,159.0,72512.0,1804.0,21.0,,,,
2022-07-13,nation,Scotland,2037.0,2053030.0,,,,,1558.0,1922998.0,479.0,130032.0,0.0,,0.0,,0.0,0.0,,,76.0,4308832.0,206.0,4113911.0,426.0,3510402.0,175.0,72353.0,1794.0,23.0,,,,
2022-07-12,nation,Scotland,2373.0,2050993.0,,,,,1848.0,1921440.0,525.0,129553.0,0.0,,0.0,,0.0,0.0,,,76.0,4308756.0,228.0,4113705.0,459.0,3509976.0,208.0,72178.0,1774.0,19.0,,,,
2022-07-11,nation,Scotland,2349.0,2048620.0,,,,,1823.0,1919592.0,526.0,129028.0,0.0,,0.0,,0.0,0.0,,,55.0,4308680.0,198.0,4113477.0,402.0,3509517.0,205.0,71970.0,1726.0,22.0,,,,
2022-07-10,nation,Scotland,1908.0,2046271.0,,,,,1529.0,1917769.0,379.0,128502.0,0.0,,0.0,,0.0,0.0,,,53.0,4308625.0,247.0,4113279.0,330.0,3509115.0,117.0,71765.0,1679.0,24.0,,,,
2022-07-09,nation,Scotland,1724.0,2044363.0,,,,,1389.0,1916240.0,335.0,128123.0,0.0,,0.0,,0.0,0.0,,,73.0,4308572.0,350.0,4113032.0,289.0,3508785.0,148.0,71648.0,1643.0,23.0,,,,
2022-07-08,nation,Scotland,2209.0,2042639.0,,,,,1763.0,1914851.0,446.0,127788.0,0.0,,0.0,,0.0,0.0,,,67.0,4308499.0,276.0,4112682.0,385.0,3508496.0,171.0,71500.0,1637.0,20.0,,,,
2022-07-07,nation,Scotland,2199.0,2040430.0,,,,,1753.0,1913088.0,446.0,127342.0,0.0,,0.0,,0.0,0.0,,,88.0,4308432.0,335.0,4112406.0,525.0,3508111.0,209.0,71329.0,1656.0,20.0,1.0,1.2,0.0,4.0
2022-07-06,nation,Scotland,2740.0,2038231.0,,,,,2152.0,1911335.0,588.0,126896.0,0.0,,0.0,,0.0,0.0,,,56.0,4308344.0,314.0,4112071.0,449.0,3507586.0,191.0,71120.0,1680.0,23.0,,,,
2022-07-05,nation,Scotland,2995.0,2035491.0,,,,,2389.0,1909183.0,606.0,126308.0,0.0,,0.0,,0.0,0.0,,,59.0,4308288.0,208.0,4111757.0,372.0,3507137.0,203.0,70929.0,1665.0,28.0,,,,
2022-07-04,nation,Scotland,3021.0,2032496.0,,,,,2372.0,1906794.0,649.0,125702.0,0.0,,0.0,,0.0,0.0,,,96.0,4308229.0,339.0,4111549.0,557.0,3506765.0,197.0,70726.0,1538.0,25.0,,,,
2022-07-03,nation,Scotland,2491.0,2029475.0,,,,,2044.0,1904422.0,447.0,125053.0,0.0,,0.0,,0.0,0.0,,,83.0,4308133.0,347.0,4111210.0,435.0,3506208.0,130.0,70529.0,1522.0,23.0,,,,
2022-07-02,nation,Scotland,2245.0,2026984.0,,,,,1838.0,1902378.0,407.0,124606.0,0.0,,0.0,,0.0,0.0,,,103.0,4308050.0,363.0,4110863.0,425.0,3505773.0,167.0,70399.0,1489.0,26.0,,,,
2022-07-01,nation,Scotland,2402.0,2024739.0,,,,,1965.0,1900540.0,437.0,124199.0,0.0,,0.0,,0.0,0.0,,,65.0,4307947.0,369.0,4110500.0,574.0,3505348.0,185.0,70232.0,1465.0,27.0,,,,
2022-06-30,nation,Scotland,2517.0,2022337.0,,,,,2040.0,1898575.0,477.0,123762.0,0.0,,0.0,,0.0,0.0,,,94.0,4307882.0,407.0,4110131.0,679.0,3504774.0,201.0,70047.0,1420.0,24.0,,,,
2022-06-29,nation,Scotland,2664.0,2019820.0,,,,,2138.0,1896535.0,526.0,123285.0,0.0,,0.0,,0.0,0.0,,,76.0,4307788.0,324.0,4109724.0,571.0,3504095.0,196.0,69846.0,1393.0,20.0,,,,
2022-06-28,nation,Scotland,2965.0,2017156.0,,,,,2383.0,1894397.0,582.0,122759.0,0.0,,0.0,,0.0,0.0,,,62.0,4307712.0,341.0,4109400.0,581.0,3503524.0,226.0,69650.0,1328.0,18.0,,,,
2022-06-27,nation,Scotland,2981.0,2014191.0,,,,,2419.0,1892014.0,562.0,122177.0,0.0,,0.0,,0.0,0.0,,,87.0,4307650.0,446.0,4109059.0,664.0,3502943.0,192.0,69424.0,1298.0,16.0,,,,
2022-06-26,nation,Scotland,2604.0,2011210.0,,,,,2170.0,1889595.0,434.0,121615.0,0.0,,0.0,,0.0,0.0,,,71.0,4307563.0,637.0,4108613.0,477.0,3502279.0,157.0,69232.0,1214.0,15.0,,,,
2022-06-25,nation,Scotland,2214.0,2008606.0,,,,,1871.0,1887425.0,343.0,121181.0,0.0,,0.0,,0.0,0.0,,,111.0,4307492.0,618.0,4107976.0,504.0,3501802.0,160.0,69075.0,1169.0,15.0,,,,
2022-06-24,nation,Scotland,2546.0,2006392.0,,,,,2119.0,1885554.0,427.0,120838.0,0.0,,0.0,,0.0,0.0,,,79.0,4307381.0,374.0,4107358.0,605.0,3501298.0,216.0,68915.0,1154.0,13.0,,,,
2022-06-23,nation,Scotland,2725.0,2003846.0,,,,,2272.0,1883435.0,453.0,120411.0,0.0,,0.0,,0.0,0.0,,,80.0,4307302.0,346.0,4106984.0,584.0,3500693.0,195.0,68699.0,1121.0,13.0,1.0,1.2,1.0,4.0
2022-06-22,nation,Scotland,2945.0,2001121.0,,,,,2414.0,1881163.0,531.0,119958.0,0.0,,0.0,,0.0,0.0,,,55.0,4307222.0,327.0,4106638.0,609.0,3500109.0,178.0,68504.0,1096.0,14.0,,,,
2022-06-21,nation,Scotland,3188.0,1998176.0,,,,,2587.0,1878749.0,601.0,119427.0,0.0,,0.0,,0.0,0.0,,,53.0,4307167.0,278.0,4106311.0,511.0,3499500.0,187.0,68326.0,983.0,15.0,,,,
2022-06-20,nation,Scotland,2851.0,1994988.0,,,,,2341.0,1876162.0,510.0,118826.0,0.0,,0.0,,0.0,0.0,,,87.0,4307114.0,350.0,4106033.0,684.0,3498989.0,171.0,68139.0,967.0,17.0,,,,
2022-06-19,nation,Scotland,2394.0,1992137.0,,,,,1998.0,1873821.0,396.0,118316.0,0.0,,0.0,,0.0,0.0,,,97.0,4307027.0,588.0,4105683.0,520.0,3498305.0,105.0,67968.0,929.0,16.0,,,,
2022-06-18,nation,Scotland,1905.0,1989743.0,,,,,1630.0,1871823.0,275.0,117920.0,0.0,,0.0,,0.0,0.0,,,182.0,4306930.0,756.0,4105095.0,666.0,3497785.0,112.0,67863.0,906.0,14.0,,,,
2022-06-17,nation,Scotland,2162.0,1987838.0,,,,,1853.0,1870193.0,309.0,117645.0,0.0,,0.0,,0.0,0.0,,,78.0,4306748.0,351.0,4104339.0,663.0,3497119.0,155.0,67751.0,873.0,12.0,,,,
2022-06-16,nation,Scotland,2217.0,1985676.0,,,,,1845.0,1868340.0,372.0,117336.0,0.0,,0.0,,0.0,0.0,,,91.0,4306670.0,431.0,4103988.0,844.0,3496456.0,151.0,67596.0,845.0,12.0,,,,
2022-06-15,nation,Scotland,2357.0,1983459.0,,,,,1994.0,1866495.0,363.0,116964.0,0.0,,0.0,,0.0,0.0,,,75.0,4306579.0,292.0,4103557.0,747.0,3495612.0,157.0,67445.0,813.0,13.0,,,,
2022-06-14,nation,Scotland,2389.0,1981102.0,,,,,1999.0,1864501.0,390.0,116601.0,0.0,,0.0,,0.0,0.0,,,63.0,4306504.0,370.0,4103265.0,712.0,3494865.0,150.0,67288.0,755.0,14.0,,,,
2022-06-13,nation,Scotland,2213.0,1978713.0,,,,,1842.0,1862502.0,371.0,116211.0,0.0,,0.0,,0.0,0.0,,,72.0,4306441.0,371.0,4102895.0,941.0,3494153.0,144.0,67138.0,748.0,14.0,,,,
2022-06-12,nation,Scotland,1919.0,1976500.0,,,,,1655.0,1860660.0,264.0,115840.0,0.0,,0.0,,0.0,0.0,,,79.0,4306369.0,534.0,4102524.0,946.0,3493212.0,107.0,66994.0,716.0,13.0,,,,
2022-06-11,nation,Scotland,1553.0,1974581.0,,,,,1330.0,1859005.0,223.0,115576.0,0.0,,0.0,,0.0,0.0,,,155.0,4306290.0,648.0,4101990.0,956.0,3492266.0,95.0,66887.0,701.0,12.0,,,,
2022-06-10,nation,Scotland,1570.0,1973028.0,,,,,1356.0,1857675.0,214.0,115353.0,0.0,,0.0,,0.0,0.0,,,84.0,4306135.0,471.0,4101342.0,1269.0,3491310.0,135.0,66792.0,700.0,9.0,,,,
2022-06-09,nation,Scotland,1681.0,1971458.0,,,,,1444.0,1856319.0,237.0,115139.0,0.0,,0.0,,0.0,0.0,,,98.0,4306051.0,397.0,4100871.0,971.0,3490041.0,127.0,66657.0,670.0,10.0,,,,
2022-06-08,nation,Scotland,1766.0,1969777.0,,,,,1473.0,1854875.0,293.0,114902.0,0.0,,0.0,,0.0,0.0,,,82.0,4305953.0,457.0,4100474.0,832.0,3489070.0,127.0,66530.0,659.0,7.0,,,,
2022-06-07,nation,Scotland,1857.0,1968011.0,,,,,1584.0,1853402.0,273.0,114609.0,0.0,,0.0,,0.0,0.0,,,81.0,4305871.0,513.0,4100017.0,691.0,3488238.0,124.0,66403.0,654.0,10.0,,,,
2022-06-06,nation,Scotland,1875.0,1966154.0,,,,,1586.0,1851818.0,289.0,114336.0,0.0,,0.0,,0.0,0.0,,,77.0,4305790.0,457.0,4099504.0,740.0,3487547.0,131.0,66279.0,637.0,8.0,,,,
2022-06-05,nation,Scotland,1428.0,1964279.0,,,,,1237.0,1850232.0,191.0,114047.0,0.0,,0.0,,0.0,0.0,,,78.0,4305713.0,562.0,4099047.0,1553.0,3486807.0,96.0,66148.0,609.0,7.0,,,,
2022-06-04,nation,Scotland,1179.0,1962851.0,,,,,1008.0,1848995.0,171.0,113856.0,0.0,,0.0,,0.0,0.0,,,118.0,4305635.0,429.0,4098485.0,1434.0,3485254.0,75.0,66052.0,597.0,8.0,,,,
2022-06-03,nation,Scotland,1003.0,1961672.0,,,,,895.0,1847987.0,108.0,113685.0,0.0,,0.0,,0.0,0.0,,,15.0,4305517.0,106.0,4098056.0,200.0,3483820.0,91.0,65977.0,613.0,5.0,,,,
2022-06-02,nation,Scotland,1101.0,1960669.0,,,,,981.0,1847092.0,120.0,113577.0,0.0,,0.0,,0.0,0.0,,,101.0,4305502.0,389.0,4097950.0,847.0,3483620.0,106.0,65886.0,613.0,7.0,,,,
2022-06-01,nation,Scotland,1246.0,1959568.0,0.0,12389.0,,,1092.0,1846111.0,154.0,113457.0,0.0,,0.0,,0.0,0.0,,,90.0,4305401.0,416.0,4097561.0,1383.0,3482773.0,89.0,65780.0,610.0,7.0,,,,
2022-05-31,nation,Scotland,1329.0,1958322.0,0.0,12389.0,,,1141.0,1845019.0,188.0,113303.0,0.0,,0.0,,0.0,0.0,,,83.0,4305311.0,378.0,4097145.0,1048.0,3481390.0,80.0,65691.0,617.0,6.0,,,,
2022-05-30,nation,Scotland,1154.0,1956993.0,5.0,12389.0,,,1012.0,1843878.0,142.0,113115.0,0.0,,0.0,,0.0,0.0,,,69.0,4305228.0,365.0,4096767.0,1112.0,3480342.0,105.0,65611.0,590.0,4.0,,,,
2022-05-29,nation,Scotland,959.0,1955839.0,1.0,12384.0,,,852.0,1842866.0,107.0,112973.0,0.0,,0.0,,0.0,0.0,,,116.0,4305159.0,523.0,4096402.0,769.0,3479230.0,84.0,65506.0,590.0,4.0,,,,
2022-05-28,nation,Scotland,808.0,1954880.0,1.0,12383.0,,,711.0,1842014.0,97.0,112866.0,0.0,,0.0,,0.0,0.0,,,154.0,4305043.0,416.0,4095879.0,650.0,3478461.0,60.0,65422.0,615.0,6.0,,,,
2022-05-27,nation,Scotland,870.0,1954072.0,5.0,12382.0,,,752.0,1841303.0,118.0,112769.0,0.0,,0.0,,0.0,0.0,,,94.0,4304889.0,497.0,4095463.0,926.0,3477811.0,77.0,65362.0,617.0,8.0,,,,
2022-05-26,nation,Scotland,899.0,1953202.0,3.0,12377.0,,,783.0,1840551.0,116.0,112651.0,0.0,,0.0,,0.0,0.0,,,89.0,4304795.0,444.0,4094966.0,863.0,3476885.0,70.0,65285.0,652.0,8.0,0.7,0.9,-5.0,-2.0
2022-05-25,nation,Scotland,1049.0,1952303.0,5.0,12374.0,,,895.0,1839768.0,154.0,112535.0,0.0,,0.0,,0.0,0.0,,,101.0,4304706.0,424.0,4094522.0,811.0,3476022.0,108.0,65215.0,662.0,7.0,,,,
2022-05-24,nation,Scotland,1032.0,1951254.0,7.0,12369.0,,,880.0,1838873.0,152.0,112381.0,0.0,,0.0,,0.0,0.0,,,94.0,4304605.0,322.0,4094098.0,686.0,3475211.0,109.0,65107.0,670.0,7.0,,,,
2022-05-23,nation,Scotland,1013.0,1950222.0,7.0,12362.0,,,865.0,1837993.0,148.0,112229.0,0.0,,0.0,,0.0,0.0,,,93.0,4304511.0,470.0,4093776.0,920.0,3474525.0,73.0,64998.0,663.0,8.0,,,,
2022-05-22,nation,Scotland,816.0,1949209.0,5.0,12355.0,,,725.0,1837128.0,91.0,112081.0,0.0,,0.0,,0.0,0.0,,,156.0,4304418.0,618.0,4093306.0,1103.0,3473605.0,52.0,64925.0,636.0,9.0,,,,
2022-05-21,nation,Scotland,747.0,1948393.0,3.0,12350.0,,,657.0,1836403.0,90.0,111990.0,0.0,,0.0,,0.0,0.0,,,166.0,4304262.0,541.0,4092688.0,942.0,3472502.0,56.0,64873.0,659.0,9.0,,,,
2022-05-20,nation,Scotland,745.0,1947646.0,8.0,12347.0,,,656.0,1835746.0,89.0,111900.0,0.0,,0.0,,0.0,0.0,,,97.0,4304096.0,445.0,4092147.0,859.0,3471560.0,72.0,64817.0,728.0,12.0,,,,
2022-05-19,nation,Scotland,794.0,1946901.0,10.0,12339.0,,,690.0,1835090.0,104.0,111811.0,0.0,,0.0,,0.0,0.0,,,96.0,4303999.0,352.0,4091702.0,804.0,3470701.0,69.0,64745.0,761.0,12.0,,,,
2022-05-18,nation,Scotland,912.0,1946107.0,5.0,12329.0,,,786.0,1834400.0,126.0,111707.0,0.0,,0.0,,0.0,0.0,,,110.0,4303903.0,402.0,4091350.0,874.0,3469897.0,80.0,64676.0,804.0,14.0,,,,
2022-05-17,nation,Scotland,1062.0,1945195.0,4.0,12324.0,,,889.0,1833614.0,173.0,111581.0,0.0,,0.0,,0.0,0.0,,,106.0,4303793.0,318.0,4090948.0,754.0,3469023.0,81.0,64596.0,841.0,16.0,,,,
2022-05-16,nation,Scotland,1111.0,1944133.0,12.0,12320.0,,,943.0,1832725.0,168.0,111408.0,0.0,,0.0,,0.0,0.0,,,110.0,4303687.0,377.0,4090630.0,977.0,3468269.0,90.0,64515.0,845.0,13.0,,,,
2022-05-15,nation,Scotland,922.0,1943022.0,4.0,12308.0,,,788.0,1831782.0,134.0,111240.0,0.0,,0.0,,0.0,0.0,,,198.0,4303577.0,484.0,4090253.0,922.0,3467292.0,49.0,64425.0,850.0,15.0,,,,
2022-05-14,nation,Scotland,740.0,1942100.0,9.0,12304.0,,,654.0,1830994.0,86.0,111106.0,0.0,,0.0,,0.0,0.0,,,198.0,4303379.0,570.0,4089769.0,852.0,3466370.0,49.0,64376.0,870.0,14.0,,,,
2022-05-13,nation,Scotland,868.0,1941360.0,4.0,12295.0,,,743.0,1830340.0,125.0,111020.0,0.0,,0.0,,0.0,0.0,,,129.0,4303181.0,460.0,4089199.0,1036.0,3465518.0,71.0,64327.0,939.0,11.0,,,,
2022-05-12,nation,Scotland,990.0,1940492.0,13.0,12291.0,,,862.0,1829597.0,128.0,110895.0,0.0,,0.0,,0.0,0.0,,,108.0,4303052.0,348.0,4088739.0,890.0,3464482.0,88.0,64256.0,975.0,13.0,0.7,0.9,-6.0,-3.0
2022-05-11,nation,Scotland,1093.0,1939502.0,11.0,12278.0,,,941.0,1828735.0,152.0,110767.0,0.0,,0.0,,0.0,0.0,,,126.0,4302944.0,446.0,4088391.0,1237.0,3463592.0,82.0,64168.0,1006.0,14.0,,,,
2022-05-10,nation,Scotland,1171.0,1938409.0,7.0,12267.0,,,1022.0,1827794.0,149.0,110615.0,0.0,,0.0,,0.0,0.0,,,124.0,4302818.0,372.0,4087945.0,1111.0,3462355.0,121.0,64086.0,1021.0,12.0,,,,
2022-05-09,nation,Scotland,1355.0,1937238.0,5.0,12260.0,,,1181.0,1826772.0,174.0,110466.0,0.0,,0.0,,0.0,0.0,,,138.0,4302694.0,523.0,4087573.0,1388.0,3461244.0,104.0,63965.0,1033.0,11.0,,,,
2022-05-08,nation,Scotland,1018.0,1935883.0,4.0,12255.0,,,876.0,1825591.0,142.0,110292.0,0.0,,0.0,,0.0,0.0,,,171.0,4302556.0,968.0,4087050.0,850.0,3459856.0,63.0,63861.0,1031.0,12.0,,,,
2022-05-07,nation,Scotland,841.0,1934865.0,11.0,12251.0,,,730.0,1824715.0,111.0,110150.0,0.0,,0.0,,0.0,0.0,,,252.0,4302385.0,1020.0,4086082.0,1049.0,3459006.0,69.0,63798.0,1049.0,12.0,,,,
2022-05-06,nation,Scotland,1047.0,1934024.0,8.0,12240.0,,,899.0,1823985.0,148.0,110039.0,0.0,,0.0,,0.0,0.0,,,143.0,4302133.0,537.0,4085062.0,1233.0,3457957.0,79.0,63729.0,1128.0,11.0,,,,
2022-05-05,nation,Scotland,1210.0,1932977.0,16.0,12232.0,,,1040.0,1823086.0,170.0,109891.0,0.0,,0.0,,0.0,0.0,,,108.0,4301990.0,434.0,4084525.0,800.0,3456724.0,74.0,63650.0,1166.0,13.0,,,,
2022-05-04,nation,Scotland,1422.0,1931767.0,8.0,12216.0,,,1231.0,1822046.0,191.0,109721.0,0.0,,0.0,,0.0,0.0,,,131.0,4301882.0,423.0,4084091.0,972.0,3455924.0,94.0,63576.0,1245.0,16.0,,,,
2022-05-03,nation,Scotland,1636.0,1930345.0,15.0,12208.0,,,1408.0,1820815.0,228.0,109530.0,0.0,,0.0,,0.0,0.0,,,152.0,4301751.0,437.0,4083668.0,977.0,3454952.0,102.0,63482.0,1265.0,18.0,,,,
2022-05-02,nation,Scotland,1176.0,1928709.0,15.0,12193.0,,,1010.0,1819407.0,166.0,109302.0,0.0,,0.0,,0.0,0.0,,,69.0,4301599.0,238.0,4083231.0,493.0,3453975.0,92.0,63380.0,1285.0,16.0,,,,
